Time (s),Velocity Beam 1 (m/s),Velocity Beam 2 (m/s),Velocity Beam 3 (m/s),Velocity Beam 4 (m/s),SNR Beam 1 (dB),SNR Beam 2 (dB),SNR Beam 3 (dB),SNR Beam 4 (dB),u (m/s),v (m/s),w (m/s)
1720611592.447,"[0.0532, 0.037, 0.0387]","[-0.0052, -0.0509, -0.0684]","[-0.0363, -0.0387, -0.1059]","[0.0688, 0.0163, 0.0182]",34.132866666666665,32.9468,27.378366666666665,35.25796666666667,0.20436770833333337,-0.1524688557942708,-0.009721264648437497
1720611592.463,"[0.0306, 0.0592, 0.0833]","[-0.0208, -0.0476, -0.0408]","[-0.0307, -0.0332, -0.074]","[0.0027, 0.0173, 0.0159]",30.061866666666663,31.828833333333336,25.2319,30.600966666666665,0.20571638997395833,-0.09779034016927084,0.005288094075520833
1720611592.463,"[0.0027, 0.0539, 0.0417]","[-0.0076, -0.0256, 0.0008]","[-0.0013, -0.0448, -0.0354]","[0.0363, 0.0108, 0.0492]",29.818700000000003,27.712999999999997,30.706766666666667,29.930633333333333,0.11864366861979166,-0.08617025553385417,0.0024460042317708337
1720611592.478,"[-0.0152, 0.0191, 0.0189]","[-0.0134, -0.0391, -0.0426]","[-0.0047, -0.0377, -0.0412]","[-0.0016, 0.0354, -0.0166]",30.655933333333333,24.436433333333337,31.899,30.033366666666666,0.06997674153645833,-0.07488878580729165,-0.010731412760416665
1720611592.478,"[-0.0339, 0.049, -0.0018]","[-0.0458, -0.0531, -0.0603]","[-0.0384, -0.0197, -0.0382]","[0.0153, 0.0216, 0.0759]",32.97833333333333,27.668233333333333,34.27633333333333,34.4442,0.07113967285156249,-0.18051566569010413,-0.0145613037109375
1720611592.494,"[0.0197, 0.0273, -0.0014]","[-0.0627, -0.08, -0.0766]","[-0.0965, -0.0387, -0.052]","[-0.0009, 0.041, 0.0401]",31.609066666666667,25.331599999999998,29.6875,38.154066666666665,0.15277802734374998,-0.1994257975260417,-0.024955664062499997
1720611592.509,"[-0.0204, 0.0135, 0.061]","[-0.0918, -0.0024, -0.0319]","[-0.1687, -0.0468, -0.0726]","[-0.0144, 0.0352, -0.0032]",30.737333333333336,24.331699999999998,26.3214,39.9943,0.2262875244140625,-0.09703765462239584,-0.041134773763020833
1720611592.516,"[-0.0336, -0.1061, -0.0472]","[-0.0903, -0.1501, -0.1067]","[-0.103, -0.1786, -0.0969]","[-0.0765, -0.1013, -0.0232]",29.603066666666667,22.99903333333333,28.400666666666666,35.8144,0.12614659016927085,-0.09772272949218752,-0.09781473795572916
1720611592.532,"[-0.0063, 0.0269, -0.0661]","[-0.1391, -0.0656, -0.0992]","[-0.0809, -0.0536, -0.0939]","[0.0109, 0.044, -0.0178]",31.935600000000004,26.70186666666667,32.7657,33.7453,0.11933965657552083,-0.22656976725260417,-0.047608553059895836
1720611592.532,"[0.0421, 0.1077, 0.0619]","[-0.1537, 0.0103, -0.0478]","[-0.0722, -0.0021, -0.038]","[0.0361, 0.0618, 0.0682]",34.4615,33.95686666666666,33.781933333333335,34.1929,0.21312711588541666,-0.23819657389322915,0.016308487955729166
1720611592.547,"[-0.0822, 0.1713, 0.0855]","[0.0759, 0.0377, -0.0294]","[0.0273, 0.0093, -0.0371]","[0.0311, 0.0706, 0.0669]",36.1003,29.51963333333333,27.130133333333333,35.98533333333334,0.11584133300781252,-0.05685353190104168,0.02953841145833334
1720611592.563,"[0.2095, 0.2435, 0.1419]","[0.1007, 0.0684, 0.0082]","[-0.0746, 0.005, -0.0912]","[-0.0058, 0.0867, 0.0797]",30.94683333333333,28.863500000000002,26.255266666666667,33.2652,0.50215751953125,0.006567293294270841,0.07285886230468751
1720611592.563,"[0.0954, 0.0689, 0.1125]","[0.044, -0.0489, -0.0303]","[-0.0148, -0.0493, -0.1251]","[-0.0427, 0.0403, 0.006]",28.687533333333334,28.001900000000003,22.05813333333333,30.31313333333333,0.30930305989583334,-0.028411263020833327,0.013924544270833337
1720611592.578,"[0.0994, 0.0907, 0.1121]","[0.0272, -0.0355, -0.0437]","[-0.0615, -0.081, -0.1534]","[0.0519, 0.0462, -0.0088]",32.5104,27.133166666666664,25.0305,32.501200000000004,0.39636269531250007,-0.09697014973958333,-0.0003999348958333357
1720611592.578,"[0.0895, 0.1006, 0.1319]","[-0.0318, -0.0404, -0.0031]","[-0.1128, -0.0918, -0.0658]","[0.011, 0.0309, 0.0665]",34.089166666666664,27.8707,30.964133333333336,36.3312,0.3923556477864583,-0.124977294921875,0.007413053385416662
1720611592.594,"[0.0428, 0.1266, 0.1374]","[-0.0499, 0.023, 0.0234]","[-0.117, -0.0355, -0.0596]","[-0.0227, 0.0786, 0.0535]",35.53873333333333,32.92743333333333,32.87253333333333,36.262033333333335,0.3439732828776041,-0.07772566731770833,0.015015576171874994
1720611592.61,"[0.0392, 0.1099, 0.0534]","[0.2162, 0.026, 0.1007]","[-0.1562, -0.0346, -0.0256]","[0.0719, 0.0849, 0.0379]",31.43816666666667,33.32516666666667,36.622099999999996,33.704633333333334,0.2789493570963542,0.09553303222656247,-0.0034327718098958308
1720611592.616,"[0.1068, -0.1094, 0.0283]","[0.3598, -0.1285, -0.0404]","[-0.2867, -0.2242, -0.055]","[-0.0087, -0.1104, -0.0477]",32.6935,32.63753333333333,29.258233333333333,35.184733333333334,0.3946592854817708,0.23307692871093752,-0.09446914876302083
1720611592.632,"[-0.1154, -0.1136, 0.0695]","[-0.1469, -0.2062, 0.0588]","[-0.1894, -0.2597, -0.0999]","[-0.2122, -0.1777, -0.0099]",30.16763333333333,30.60506666666667,29.854366666666667,34.818533333333335,0.25899943033854167,0.0674974365234375,-0.12294201660156251
1720611592.632,"[-0.06, 0.0385, 0.1614]","[-0.1982, -0.2413, -0.1109]","[-0.2689, -0.2888, -0.0978]","[-0.222, -0.2434, 0.0151]",32.10856666666667,33.57443333333333,32.41373333333333,35.324099999999994,0.5275259765625,-0.07086761881510413,-0.09073986816406249
1720611592.648,"[0.0996, 0.0397, 0.1283]","[-0.1472, -0.1748, -0.1173]","[-0.1181, -0.1355, -0.1543]","[-0.01, -0.0753, -0.0939]",32.73213333333334,32.11976666666667,32.6528,31.945799999999995,0.4471072998046875,-0.17598276367187496,-0.025830680338541672
1720611592.663,"[-0.0425, -0.0288, 0.0886]","[-0.1365, -0.0768, -0.0919]","[-0.0938, -0.064, -0.0875]","[-0.0235, -0.028, -0.108]",32.48186666666667,31.799333333333333,24.3927,28.086333333333332,0.1734892415364583,-0.09789084472656251,-0.03990423990885416
1720611592.672,"[-0.0344, -0.0678, 0.0168]","[-0.1302, -0.1319, -0.0258]","[-0.0909, -0.1319, -0.0811]","[0.0188, -0.0639, -0.0052]",30.00283333333333,32.25913333333333,29.8625,32.2286,0.14353588867187497,-0.15839715169270832,-0.06756416015625
1720611592.672,"[0.03, -0.0474, 0.0429]","[-0.0789, -0.1077, -0.0054]","[0.0803, -0.1133, -0.0715]","[0.0751, -0.0467, -0.0174]",39.377833333333335,36.695366666666665,34.54586666666667,38.701366666666665,0.08512430826822916,-0.13500679524739584,-0.013923299153645832
1720611592.688,"[0.1434, -0.001, 0.0487]","[-0.0123, -0.0736, 0.0204]","[0.057, -0.0836, -0.0503]","[0.1218, -0.0065, -0.0156]",45.2169,38.562000000000005,39.19166666666667,44.2739,0.17706770833333332,-0.11083189290364581,0.018995450846354164
1720611592.688,"[0.1483, 0.0557, 0.0726]","[-0.0024, 0.0059, 0.0212]","[0.0545, -0.0459, -0.0449]","[0.1147, 0.0128, -0.0035]",43.12743333333333,40.01363333333333,42.195633333333326,49.04073333333333,0.20732842610677082,-0.06752255859374999,0.040593359375
1720611592.703,"[0.0355, 0.0715, 0.1028]","[-0.0031, 0.0098, 0.0084]","[0.032, -0.0342, -0.0425]","[0.0612, 0.0147, 0.0386]",37.178533333333334,35.60993333333334,39.281233333333326,42.88126666666667,0.168502197265625,-0.067241064453125,0.02779189453125
1720611592.732,"[0.0641, 0.0819, 0.0943]","[0.0378, 0.0217, -0.0014]","[0.0299, 0.0054, -0.0561]","[0.073, 0.0493, 0.0319]",37.19786666666667,37.74516666666666,37.39116666666666,34.20616666666667,0.17292112630208334,-0.06509994303385415,0.03714100748697917
1720611592.732,"[0.1051, 0.0794, 0.0698]","[0.0247, 0.0397, -0.0523]","[0.0116, -0.0226, -0.054]","[0.0821, 0.0555, 0.0168]",32.50123333333334,36.659733333333335,35.8388,35.19186666666666,0.21129023437499997,-0.09599395345052082,0.03179732259114584
1720611592.732,"[0.1135, 0.1046, 0.1315]","[0.0503, 0.0207, -0.0166]","[0.0141, 0.01, -0.0623]","[0.0788, 0.0666, 0.0121]",30.69356666666667,29.2165,30.803399999999996,35.38816666666667,0.25707787272135413,-0.07048028971354169,0.052648014322916666
1720611592.748,"[0.1415, 0.1022, 0.0235]","[0.0382, 0.0535, 0.0276]","[-0.0096, -0.0471, -0.0145]","[0.0397, 0.0546, -0.0183]",29.94996666666667,28.0528,28.581733333333332,33.92026666666667,0.22506788736979166,0.026629541015624997,0.03290338541666666
1720611592.763,"[0.1305, 0.071, 0.0334]","[0.0091, -0.0163, -0.0438]","[-0.0328, -0.0724, -0.0948]","[0.0381, 0.0249, 0.0169]",33.28753333333333,24.0519,25.65106666666667,31.297799999999995,0.2880615804036459,-0.08913094889322916,0.004928914388020833
1720611592.763,"[0.0789, 0.074, 0.0666]","[0.0243, -0.0253, -0.0567]","[0.0539, -0.0692, -0.101]","[0.0256, 0.0386, 0.005]",36.037200000000006,30.5827,35.07283333333333,39.912933333333335,0.22231778157552085,-0.08590384928385415,0.016933406575520837
1720611592.779,"[0.1082, 0.1501, 0.1039]","[0.1297, -0.0034, -0.0507]","[0.0798, -0.0751, -0.1228]","[0.1654, 0.0623, 0.0198]",35.531600000000005,33.728033333333336,34.5001,38.81936666666667,0.31803779296875,-0.11652044270833332,0.04083206380208334
1720611592.779,"[0.1251, 0.0509, 0.0609]","[0.053, -0.0794, -0.054]","[-0.1278, -0.1667, -0.1463]","[0.0568, -0.0642, -0.0209]",36.042300000000004,31.642633333333333,31.8634,39.532466666666664,0.44965300292968746,-0.03844367675781251,-0.03678550618489584
1720611592.795,"[0.0638, 0.0195, 0.0839]","[-0.008, -0.0806, -0.019]","[-0.1211, -0.1765, -0.0992]","[-0.0452, -0.0684, -0.0115]",40.5324,35.9263,35.04743333333334,36.51733333333333,0.3745646565755208,0.00825437825520833,-0.040927799479166665
1720611592.81,"[0.1008, 0.0303, 0.0855]","[0.0269, -0.085, 0.0151]","[-0.1323, -0.1835, -0.095]","[-0.0625, -0.0601, -0.0152]",49.75893333333334,50.267566666666674,49.79656666666667,53.04056666666667,0.41713592122395826,0.058997021484375,-0.034990706380208327
1720611592.817,"[0.0539, 0.0508, 0.0531]","[-0.0605, -0.0675, -0.0733]","[-0.1423, -0.1521, -0.1478]","[-0.0662, -0.0379, -0.0182]",46.185300000000005,44.59633333333333,43.3716,47.86173333333334,0.3978880615234375,-0.055770817057291665,-0.050451513671875
1720611592.832,"[0.027, -0.0369, -0.022]","[-0.0622, -0.0966, -0.0853]","[-0.183, -0.1784, -0.1678]","[-0.0862, -0.1005, -0.049]",45.49356666666667,43.00129999999999,43.454,45.157900000000005,0.32996410319010416,-0.008466153971354163,-0.0978332275390625
1720611592.832,"[0.1255, -0.0523, 0.0127]","[0.0104, -0.1432, -0.1438]","[-0.0538, -0.1702, -0.1769]","[0.0612, -0.1075, -0.0258]",40.40526666666667,38.2558,41.7521,41.09393333333333,0.3219575520833333,-0.13809427897135418,-0.05543863118489584
1720611592.848,"[0.1691, -0.0123, 0.2133]","[0.0399, -0.1011, -0.1835]","[-0.0736, -0.1869, -0.1352]","[0.0467, -0.0758, 0.0306]",38.183600000000006,34.778866666666666,31.8034,38.33923333333333,0.5071514811197916,-0.16732819824218748,-0.006308081054687495
1720611592.848,"[0.1163, 0.0415, 0.1722]","[-0.0341, -0.0817, 0.1008]","[-0.1588, -0.1854, 0.0349]","[0.0375, -0.0613, 0.1545]",33.55916666666667,33.3242,33.8989,36.123666666666665,0.42369062499999993,-0.10012351888020833,0.0019769042968749936
1720611592.864,"[0.162, 0.0669, 0.055]","[-0.0642, -0.0957, -0.0646]","[-0.178, -0.1964, -0.078]","[-0.0048, -0.0238, 0.0613]",33.5246,37.3098,31.798266666666667,35.89783333333333,0.4873978597005208,-0.17442258300781247,-0.030836499023437495
1720611592.911,"[0.1066, 0.009, 0.0346]","[-0.111, -0.1619, -0.1055]","[-0.2851, -0.2488, -0.0944]","[0.0059, 0.0356, 0.062]",32.96,26.582800000000002,30.80546666666667,34.848,0.5139252115885417,-0.3232520833333333,-0.08424192708333333
1720611592.911,"[0.0496, 0.0334, 0.0302]","[-0.0653, -0.1139, -0.1382]","[-0.2706, -0.2355, -0.2441]","[0.0417, -0.0771, -0.1042]",36.23556666666667,27.184066666666666,29.425033333333335,35.5255,0.572041845703125,-0.12264654947916666,-0.11180885416666668
1720611592.911,"[0.0364, 0.0546, 0.052]","[-0.1107, -0.0868, -0.0634]","[-0.2776, -0.2943, -0.2102]","[-0.0401, -0.151, -0.0337]",32.84706666666667,33.16343333333333,36.81843333333333,37.72786666666667,0.6138576090494792,-0.029304915364583337,-0.11232353515625
1720611592.911,"[-0.0845, 0.0604, 0.0899]","[-0.1608, -0.055, -0.0625]","[-0.3112, -0.2299, -0.1334]","[-0.0553, -0.0214, -0.0069]",37.80616666666666,34.2519,33.78703333333333,35.18066666666667,0.49018895670572915,-0.13309729817708335,-0.10663118489583333
1720611592.917,"[0.0776, 0.0408, -0.0085]","[-0.0568, -0.1173, -0.1429]","[-0.2306, -0.253, -0.2044]","[-0.1475, -0.0924, -0.111]",29.0324,26.19526666666667,27.176933333333334,31.840999999999998,0.5298709879557292,0.01773378092447916,-0.10150606282552084
1720611592.933,"[0.0941, -0.1115, 0.0485]","[-0.1081, -0.2035, -0.1306]","[-0.3159, -0.388, -0.2207]","[-0.2827, -0.2734, -0.0961]",34.08306666666667,27.640766666666668,27.264400000000006,32.456466666666664,0.6355997395833334,0.13326973470052086,-0.15619694824218752
1720611592.933,"[-0.0082, -0.0996, 0.1067]","[-0.0721, -0.2169, -0.1196]","[-0.2337, -0.3237, -0.1874]","[-0.2081, -0.2464, -0.0997]",32.4951,31.91326666666667,30.196133333333336,34.3913,0.49449321289062503,0.09192710774739583,-0.1302599527994792
1720611592.948,"[0.0726, 0.0581, 0.0786]","[-0.1116, -0.0476, -0.003]","[-0.1411, -0.1306, -0.0812]","[-0.0105, -0.0147, 0.0521]",31.986499999999996,30.712866666666667,29.515566666666672,35.30173333333334,0.37218299153645834,-0.12836216634114586,-0.026117586263020836
1720611592.948,"[0.1176, 0.016, -0.0451]","[0.0101, -0.0532, -0.1502]","[-0.1549, -0.1684, -0.2049]","[-0.0248, -0.077, -0.1302]",29.8767,29.73023333333333,24.714133333333333,30.871566666666666,0.40959892578125,0.021971459960937505,-0.07722938639322917
1720611592.964,"[0.108, 0.0059, 0.09]","[-0.0599, -0.0763, -0.0164]","[-0.0962, -0.2014, -0.0998]","[-0.0303, -0.116, -0.0251]",30.16156666666667,27.6764,29.6031,34.203066666666665,0.399383984375,0.008892521158854168,-0.034805411783854164
1720611592.98,"[0.1289, 0.0427, 0.1773]","[0.0313, -0.0411, -0.0215]","[-0.071, -0.1586, -0.1034]","[0.0407, -0.0756, 0.0461]",38.4532,34.7809,38.17953333333333,37.403333333333336,0.45261500651041664,-0.03212896321614583,0.0010447998046874986
1720611592.98,"[0.1557, 0.1489, 0.1024]","[0.0458, 0.0287, 0.0942]","[-0.0069, -0.0116, 0.0007]","[0.093, 0.0907, 0.0085]",39.2751,37.204,38.3718,41.0919,0.2821365071614584,-0.01806263020833333,0.06595021158854168
1720611592.995,"[0.2179, 0.2381, 0.0752]","[0.1234, 0.1002, 0.1105]","[0.0265, -0.0278, -0.1134]","[0.0879, 0.0736, 0.0109]",36.78386666666666,31.09436666666667,35.1125,38.46233333333333,0.4300494547526042,0.10310369466145831,0.07010138346354168
1720611593.011,"[0.2041, 0.2123, 0.2956]","[0.1318, 0.1717, 0.0701]","[0.0347, 0.0173, 0.0791]","[0.1115, 0.0879, 0.1881]",32.165533333333336,28.6387,23.947166666666664,33.68023333333334,0.3860552734375,-0.012653662109375,0.143706103515625
1720611593.017,"[0.2197, 0.2876, 0.2459]","[0.1781, 0.2107, 0.0493]","[0.1104, 0.113, 0.0847]","[0.0935, 0.1641, 0.1794]",31.990566666666666,24.53916666666667,23.2422,35.599766666666675,0.29606854654947923,-0.0019418782552083254,0.181608447265625
1720611593.033,"[0.202, 0.2117, 0.2101]","[0.1335, 0.1439, 0.0573]","[0.1091, 0.04, 0.0386]","[0.0489, 0.1881, 0.242]",29.439300000000003,24.4222,25.003033333333335,32.57240000000001,0.28909377441406253,-0.0980309895833333,0.13862526041666667
1720611593.048,"[0.1448, 0.0726, 0.0832]","[0.0752, 0.0465, 0.0064]","[-0.1001, -0.1205, -0.019]","[0.016, 0.0082, 0.0878]",29.774,28.923533333333335,30.085266666666666,27.708966666666665,0.35883191731770836,0.0074571614583333334,0.009160921223958333
1720611593.048,"[0.0329, 0.0104, 0.0054]","[-0.0575, -0.1135, -0.0968]","[-0.1453, -0.143, -0.1275]","[-0.0296, -0.0216, -0.0144]",34.85313333333333,28.361000000000004,35.36173333333333,32.95183333333333,0.307126708984375,-0.13643960774739583,-0.0643528076171875
1720611593.048,"[-0.0076, 0.1338, 0.1227]","[-0.0784, -0.0813, -0.0979]","[-0.1202, -0.0326, -0.138]","[-0.0658, 0.0733, -0.0289]",35.93853333333334,32.5999,39.1764,46.34196666666667,0.3570540852864583,-0.15938057454427082,-0.008553084309895835
1720611593.064,"[-0.0391, 0.1286, 0.0964]","[0.1504, -0.0634, 0.1304]","[-0.0529, -0.0379, -0.096]","[0.087, 0.0759, 0.0028]",37.25383333333334,30.673199999999998,31.890866666666668,41.76633333333333,0.24773780110677082,0.031990063476562504,-0.001080021158854171
1720611593.08,"[0.0747, 0.1287, 0.1284]","[0.0472, 0.0776, -0.0115]","[-0.0869, -0.0412, -0.1136]","[0.1149, 0.0573, 0.0984]",37.6882,30.715933333333336,31.150333333333332,36.30776666666666,0.3799119873046875,-0.10740914713541666,0.014088118489583336
1720611593.08,"[-0.0119, 0.1276, 0.1125]","[-0.0503, -0.0056, -0.042]","[-0.1091, -0.1059, -0.1145]","[-0.0649, 0.0583, 0.0466]",34.147166666666664,30.053699999999996,28.024266666666666,33.49100000000001,0.36950668131510417,-0.09447900390625001,-0.018824055989583335
1720611593.095,"[-0.0599, 0.1252, 0.0863]","[-0.0279, -0.0132, -0.0414]","[-0.0738, -0.034, -0.1166]","[-0.0596, 0.0393, 0.0079]",30.661,28.930666666666667,26.569599999999998,33.18786666666667,0.24926407877604162,-0.048572281901041674,-0.013466503906249996
1720611593.111,"[0.0768, 0.1012, 0.1275]","[-0.0307, -0.0113, -0.0023]","[-0.0042, -0.0487, -0.0334]","[0.0054, 0.0732, 0.0775]",26.665233333333333,29.53493333333333,24.11093333333333,31.201166666666666,0.2591243001302083,-0.13484419759114585,0.03676494954427083
1720611593.117,"[0.0745, 0.1224, 0.1827]","[0.0114, 0.0108, 0.0772]","[-0.0213, -0.0149, -0.0187]","[0.0088, 0.0739, 0.1154]",30.644733333333335,26.3031,28.534966666666666,35.002633333333335,0.28810815429687503,-0.06784666341145833,0.054821826171875
1720611593.133,"[-0.0603, -0.112, -0.1066]","[-0.051, -0.0884, 0.0921]","[-0.1049, -0.1206, 0.0133]","[-0.1341, -0.078, -0.1256]",30.714933333333335,26.7385,33.28856666666667,36.50613333333333,-0.04280371907552084,0.19245375162760414,-0.08438213704427083
1720611593.133,"[-0.0722, -0.0989, -0.0268]","[-0.0625, -0.0624, -0.0109]","[-0.0705, -0.1279, -0.156]","[-0.1011, -0.0785, -0.1165]",29.744466666666668,27.07723333333333,31.371066666666664,35.5611,0.10462870279947917,0.10510479329427085,-0.09547232259114584
1720611593.149,"[-0.0622, -0.0957, -0.0429]","[-0.0655, -0.158, -0.1398]","[-0.0954, -0.1679, -0.1308]","[-0.1011, -0.1267, -0.1191]",30.718999999999998,25.69883333333333,33.006766666666664,37.6078,0.12805577799479165,-0.011961523437500008,-0.10289767252604166
1720611593.149,"[-0.0483, -0.1123, -0.0876]","[-0.0774, -0.1647, -0.1731]","[-0.17, -0.2101, -0.224]","[-0.1263, -0.1499, -0.135]",32.8054,29.143266666666666,35.201,39.03403333333333,0.2359786539713542,-0.004710335286458335,-0.14761520182291668
1720611593.164,"[-0.0761, -0.0975, -0.0548]","[-0.1454, -0.1474, -0.1973]","[-0.3077, -0.2017, -0.2411]","[-0.2446, -0.1364, -0.1635]",33.95893333333333,35.5794,33.337399999999995,35.9426,0.346662255859375,0.03293388671874998,-0.16982316080729165
1720611593.18,"[-0.035, -0.0319, -0.01]","[-0.0984, -0.1004, -0.1287]","[-0.1401, -0.1598, -0.1638]","[-0.1047, -0.1019, -0.0837]",35.37903333333333,36.629266666666666,36.79403333333334,34.2143,0.2564513671875,-0.026860343424479165,-0.09402967936197916
1720611593.18,"[-0.1082, -0.0734, -0.0193]","[-0.1046, -0.1497, -0.1165]","[-0.2164, -0.2091, -0.1533]","[-0.087, -0.148, -0.1566]",34.762566666666665,34.31393333333333,36.95883333333333,37.2121,0.25076653645833336,0.011557039388020827,-0.13517100423177084
1720611593.211,"[-0.0432, -0.0208, -0.0152]","[-0.0246, -0.0948, -0.0891]","[-0.1359, -0.1246, -0.144]","[-0.0681, -0.09, -0.0486]",37.205,33.6253,31.212366666666668,35.1888,0.21581139322916662,-0.0030899414062500047,-0.08408113606770833
1720611593.211,"[0.0551, -0.0455, -0.1012]","[-0.0755, -0.1458, -0.0467]","[-0.2017, -0.1403, -0.1496]","[-0.0227, -0.0396, -0.0197]",34.3577,32.347633333333334,28.3193,31.09743333333333,0.26425911458333334,-0.12533727213541665,-0.10139645182291666
1720611593.218,"[0.0406, 0.0136, -0.1374]","[-0.1242, -0.1162, -0.1249]","[-0.1614, -0.2177, -0.1173]","[-0.051, -0.0746, -0.1291]",32.641600000000004,32.97626666666667,28.574633333333335,31.2724,0.2735272705078125,-0.07555361328125,-0.10080944010416666
1720611593.218,"[0.1464, 0.1562, 0.0883]","[-0.0168, 0.0755, 0.0541]","[-0.0625, -0.0615, -0.0863]","[0.0049, 0.0433, 0.1281]",30.980433333333334,33.51643333333333,29.098533333333332,32.696533333333335,0.39893559570312503,-0.045546736653645815,0.029599829101562503
1720611593.233,"[0.1471, 0.1708, 0.2069]","[0.0511, -0.0068, 0.0849]","[-0.0281, -0.0435, 0.0399]","[0.0572, 0.16, 0.1576]",32.363899999999994,32.05056666666667,26.78526666666667,35.50106666666667,0.36832279459635414,-0.16571764322916666,0.08351072591145832
1720611593.249,"[0.183, 0.2432, 0.2064]","[0.1682, 0.1088, 0.1165]","[-0.1328, 0.034, 0.042]","[0.1294, 0.1684, 0.1649]",35.49703333333333,25.109866666666665,24.219800000000003,31.140133333333335,0.4576017008463542,-0.049852587890624994,0.09741847330729166
1720611593.249,"[0.1158, 0.2264, 0.1135]","[-0.0167, 0.0968, 0.0562]","[-0.1494, 0.022, 0.0099]","[0.0314, 0.1576, 0.0472]",36.94253333333333,36.0016,34.8063,37.17346666666666,0.3802051676432292,-0.06945910644531249,0.056801717122395824
1720611593.265,"[0.1809, 0.2016, 0.156]","[-0.0287, 0.0397, -0.0429]","[-0.1479, -0.1054, -0.0937]","[0.1015, 0.1073, 0.0896]",32.7962,31.632500000000004,31.59993333333333,31.822733333333332,0.58617724609375,-0.2236582275390625,0.030770711263020837
1720611593.28,"[0.1602, 0.1549, 0.16]","[-0.0032, -0.0229, 0.0587]","[-0.1294, -0.077, -0.0392]","[0.0474, 0.1026, 0.1217]",27.698766666666668,24.833166666666667,24.42016666666667,28.55633333333334,0.47728662923177084,-0.16237728678385413,0.03772183430989584
1720611593.28,"[0.19, 0.1605, 0.1849]","[0.0073, -0.0326, 0.024]","[-0.0344, -0.0926, -0.0715]","[0.107, 0.1076, 0.0948]",33.31093333333333,27.73336666666667,27.912366666666667,31.532766666666664,0.48569512532552084,-0.20980830078125,0.05617903645833333
1720611593.296,"[0.266, 0.2302, 0.1242]","[0.0708, -0.0016, -0.0258]","[-0.016, -0.1181, -0.0339]","[0.1957, 0.1169, 0.0658]",32.27333333333333,30.806466666666665,32.0465,32.91523333333333,0.5217927408854166,-0.22620403645833334,0.07592822265625
1720611593.311,"[0.225, 0.096, 0.0681]","[-0.042, -0.0957, -0.3276]","[-0.1111, -0.2441, -0.3328]","[0.1958, 0.0113, -0.0079]",35.132866666666665,32.49816666666667,36.0097,39.78576666666667,0.7112566569010417,-0.4457737060546874,-0.05413203938802084
1720611593.318,"[0.1764, 0.1183, 0.0718]","[-0.129, -0.0729, -0.2212]","[-0.2494, -0.2683, -0.3285]","[0.0244, 0.0005, -0.0723]",37.21723333333333,32.015966666666664,35.48076666666666,41.32386666666667,0.8029442220052084,-0.2555842366536458,-0.08559510904947916
1720611593.318,"[0.1588, 0.1683, 0.1474]","[-0.1285, -0.1219, -0.0739]","[-0.2906, -0.2904, -0.2961]","[-0.0042, 0.0075, -0.0232]",32.87963333333334,26.6174,28.188033333333333,32.679233333333336,0.8956301920572917,-0.2092565185546875,-0.07266634928385417
1720611593.334,"[0.2803, 0.1849, 0.193]","[0.1155, -0.1074, -0.061]","[-0.1937, -0.2095, -0.1963]","[0.0589, 0.0582, 0.0293]",38.21816666666667,33.8135,36.789966666666665,42.43063333333333,0.8340835042317708,-0.13921910807291665,0.006984049479166666
1720611593.349,"[0.1751, 0.2132, 0.2339]","[-0.1301, 0.0328, 0.1314]","[-0.2439, -0.0395, 0.0023]","[0.0832, 0.1224, 0.1676]",34.859199999999994,34.71066666666667,35.502133333333326,36.213166666666666,0.5980090250651041,-0.22958873697916668,0.056481640624999996
1720611593.365,"[0.3131, 0.3472, 0.2781]","[0.0571, 0.0991, 0.1062]","[-0.0799, -0.007, 0.0311]","[0.2806, 0.2296, 0.0846]",35.457366666666665,29.943866666666665,32.30286666666667,37.02086666666667,0.6586545084635417,-0.22571640624999997,0.14948056640625
1720611593.365,"[0.1043, 0.0387, -0.1699]","[-0.1531, -0.2356, 0.0902]","[-0.381, 0.3431, -0.1364]","[-0.2602, -0.1664, 0.0783]",35.666900000000005,33.7138,31.99363333333333,34.9986,0.09819142252604163,0.03207103678385412,-0.0350044189453125
1720611593.38,"[-0.1343, -0.0371, -0.0464]","[-0.2377, -0.2568, -0.2304]","[-0.3904, -0.4073, -0.395]","[-0.2397, -0.1875, -0.2112]",30.019133333333333,28.94996666666667,29.955066666666667,32.603966666666665,0.6463403076171875,-0.06289664713541661,-0.2452512369791667
1720611593.38,"[-0.118, 0.0808, -0.0322]","[-0.0838, -0.0772, -0.2009]","[-0.3312, -0.2228, -0.3323]","[-0.2831, -0.0457, -0.1003]",33.60496666666666,29.196166666666667,31.543966666666666,37.03916666666667,0.5424799967447916,0.039658186848958325,-0.16656077473958333
1720611593.396,"[0.251, 0.3047, 0.2754]","[0.093, 0.0862, 0.0927]","[-0.1463, -0.1026, 0.0699]","[0.2775, 0.1446, -0.1271]",32.861333333333334,28.96726666666667,29.285666666666668,31.506333333333334,0.6709570149739582,-0.02126211751302089,0.10975826009114582
1720611593.412,"[0.2501, 0.2845, 0.2236]","[0.0669, 0.0882, -0.028]","[-0.2422, -0.0051, -0.1751]","[0.0461, 0.1256, 0.0223]",27.114866666666668,25.104766666666666,19.49056666666667,32.571400000000004,0.7837851399739583,-0.051219954427083325,0.05488090820312499
