Time (s),Velocity Beam 1 (m/s),Velocity Beam 2 (m/s),Velocity Beam 3 (m/s),Velocity Beam 4 (m/s),SNR Beam 1 (dB),SNR Beam 2 (dB),SNR Beam 3 (dB),SNR Beam 4 (dB),u (m/s),v (m/s),w1 (m/s),w2 (m/s)
1720617418.074,"[0.0953, 0.0135, 0.0275]","[-0.1882, -0.1465, -0.2146]","[-0.3951, -0.37, -0.2924]","[0.0273, 0.0087, -0.0389]",44.34916666666667,42.4835,42.1814,41.97996666666666,0.7891326822916667,-0.3683379150390625,-0.1615567626953125,-0.09421476236979166
1720617418.09,"[-0.1523, 0.0295, -0.104]","[-0.3088, -0.1895, -0.3669]","[-0.4011, -0.2686, 0.3184]","[-0.1634, -0.072, -0.2756]",41.2181,38.61286666666667,40.66159999999999,43.271899999999995,0.0805181884765626,-0.23494192708333336,-0.09983461914062498,-0.23689117024739584
1720617418.105,"[0.029, 0.4024, 0.1948]","[-0.2317, 0.0417, -0.1074]","[-0.1632, 0.0422, -0.3782]","[0.0763, 0.3073, -0.0394]",41.538500000000006,41.298399999999994,40.15606666666667,41.70226666666667,0.7436642415364584,-0.4309323404947916,0.019070947265625,0.00888325195312501
1720617418.105,"[0.2576, 0.2014, 0.1563]","[-0.0114, 0.0034, -0.064]","[-0.211, -0.1425, -0.3014]","[0.0315, 0.0923, 0.0467]",41.127500000000005,38.7085,38.2131,41.45303333333334,0.842068896484375,-0.16785682779947916,-0.009970288085937496,0.01789207356770833
1720617418.121,"[0.1544, 0.123, 0.2213]","[-0.0069, -0.0432, -0.095]","[-0.2407, -0.2168, -0.2928]","[-0.0751, -0.0795, -0.1247]",35.47873333333333,35.11963333333333,35.7249,32.96816666666667,0.8301894531249999,0.08138692220052085,-0.0464155517578125,-0.07216710611979167
1720617418.137,"[0.096, 0.2022, 0.2179]","[-0.1281, 0.022, 0.0663]","[-0.2798, -0.0873, -0.1082]","[-0.0286, 0.0897, 0.0988]",40.0289,38.43279999999999,40.3534,39.36463333333334,0.6572141276041666,-0.13791171061197915,0.0045633707682291675,0.021407405598958335
1720617418.152,"[0.1996, 0.1504, 0.2002]","[-0.035, -0.0719, -0.0047]","[-0.1422, -0.1286, -0.0672]","[0.1194, 0.0856, 0.1495]",44.811,42.70223333333333,42.29023333333333,41.48663333333334,0.5871865315755209,-0.31347893880208333,0.03432771809895833,0.04247804361979166
1720617418.152,"[0.2335, 0.2445, -0.2939]","[0.0276, 0.0265, 0.1612]","[-0.0532, -0.0891, 0.0537]","[0.1284, 0.1316, 0.2488]",36.1501,38.08286666666667,36.84386666666666,36.96593333333334,0.17928024088541664,-0.1957030843098958,0.01576439615885418,0.12489012858072916
1720617418.152,"[0.3219, 0.3408, 0.2063]","[0.0789, 0.0835, 0.0347]","[-0.1613, -0.0321, 0.0369]","[0.1753, 0.2082, 0.2796]",37.89773333333334,38.638299999999994,39.80813333333333,39.835633333333334,0.6785482584635417,-0.3142432454427084,0.12011848958333333,0.14887798665364582
1720617418.174,"[0.0175, 0.2319, 0.2264]","[-0.1495, 0.0248, -0.1979]","[-0.2492, -0.0423, -0.0853]","[0.0094, 0.148, 0.1153]",41.864000000000004,37.117533333333334,38.50913333333333,39.57723333333334,0.5627726481119791,-0.3987036783854167,0.014927587890625002,-0.007968343098958329
1720617418.174,"[0.3125, 0.203, 0.1876]","[0.0982, -0.0396, -0.0337]","[-0.038, -0.3583, -0.0432]","[0.2276, -0.0064, 0.0779]",39.5579,41.0075,37.950633333333336,39.387,0.7572814778645833,-0.18807938639322916,0.0425452880859375,0.05662983398437501
1720617418.19,"[0.241, 0.2904, 0.1792]","[-0.018, 0.0116, -0.0166]","[-0.1476, -0.0914, -0.0139]","[0.2073, 0.1803, 0.0791]",37.558,36.2915,35.670966666666665,38.03303333333333,0.6371632486979166,-0.32953977864583334,0.07640605468749999,0.0771110595703125
1720617418.206,"[-0.3245, 0.3961, 0.3195]","[0.2009, 0.126, 0.0817]","[0.0997, 0.0005, 0.0884]","[0.3692, 0.2941, 0.2767]",39.2029,38.59556666666666,38.5671,38.73596666666667,0.13142504882812495,-0.3526308186848957,0.09929842936197918,0.23237793782552082
1720617418.206,"[-0.4007, 0.3283, 0.1853]","[0.0917, 0.0724, -0.0072]","[-0.1027, -0.0941, -0.0272]","[0.1697, 0.1824, 0.1413]",38.587466666666664,36.46746666666667,39.61993333333333,39.032000000000004,0.22155087890624992,-0.22450917154947916,-0.019963175455729173,0.11222875162760416
1720617418.221,"[0.309, 0.2743, 0.1139]","[0.0714, -0.0169, -0.0738]","[-0.1459, -0.1651, -0.1863]","[0.1966, 0.0859, 0.0165]",39.3117,37.886599999999994,36.3932,38.7075,0.7914583740234375,-0.217546142578125,0.03144988606770833,0.049039363606770824
1720617418.237,"[0.1743, 0.1956, 0.1748]","[-0.0057, -0.0504, -0.0621]","[-0.2695, -0.1981, -0.1521]","[-0.0522, 0.0265, 0.0799]",37.68716666666666,34.38923333333333,34.878566666666664,38.2619,0.7722318277994792,-0.12087434082031251,-0.015802140299479173,-0.010168001302083335
1720617418.237,"[0.0756, 0.0493, -0.0196]","[-0.1165, -0.1511, -0.1787]","[-0.3054, -0.2959, -0.3501]","[-0.0759, -0.0831, -0.1204]",41.34926666666667,39.00553333333333,39.71353333333334,41.59446666666667,0.7004043457031249,-0.1165704020182292,-0.14828726399739586,-0.12419196777343751
1720617418.252,"[0.0157, 0.0874, 0.1433]","[-0.1864, -0.1603, -0.2117]","[-0.3437, -0.2485, -0.2834]","[-0.0911, -0.0711, 0.0399]",43.066399999999994,38.723733333333335,41.24143333333334,42.3055,0.7423052164713542,-0.29498527018229165,-0.11110787760416667,-0.11639511718750001
1720617418.252,"[-0.0109, 0.2032, 0.2788]","[0.0397, -0.0538, -0.0496]","[0.0763, -0.1108, -0.1207]","[0.3542, 0.1257, 0.1011]",41.25366666666667,41.52323333333333,41.7399,39.2161,0.4122116210937499,-0.43004532063802087,0.05283075358072917,0.08953804524739584
1720617418.274,"[0.3584, 0.1826, 0.1628]","[0.0939, -0.078, 0.1449]","[0.1187, -0.107, 0.0485]","[0.332, 0.1052, 0.1612]",41.69616666666667,39.1988,39.90683333333333,42.439766666666664,0.42514679361979163,-0.2932113118489584,0.12993263346354167,0.13120602213541666
1720617418.274,"[0.3472, 0.2852, 0.1478]","[0.1911, 0.0565, 0.0643]","[0.0516, 0.0616, -0.057]","[0.24, 0.2263, 0.0739]",41.83246666666667,40.8844,37.80316666666667,41.7918,0.4798008626302084,-0.15527945963541667,0.14219744466145834,0.14726233723958332
1720617418.29,"[-0.3943, 0.3002, 0.4092]","[0.0915, 0.1671, 0.1631]","[0.0682, 0.0022, 0.0731]","[0.274, 0.1447, 0.1855]",36.87033333333333,35.4146,35.83273333333333,37.83463333333333,0.11295453287760422,-0.12171755371093755,0.07852657063802083,0.1767861979166667
1720617418.306,"[0.355, 0.3801, 0.3351]","[0.2479, 0.2765, 0.2424]","[0.1872, 0.1677, 0.1174]","[0.2744, 0.2473, 0.307]",39.499900000000004,36.99646666666666,39.92816666666667,40.421533333333336,0.39731894531249995,-0.04452460937499992,0.26407249348958334,0.2751838460286458
1720617418.306,"[0.2975, -0.3976, 0.224]","[0.2444, 0.3108, 0.1848]","[0.0693, 0.2305, 0.1868]","[0.138, 0.3316, 0.2443]",39.908833333333334,35.82966666666667,37.89776666666666,35.98936666666666,-0.24063941243489587,0.019374926757812525,0.1060038330078125,0.2500966878255208
1720617418.321,"[0.2964, 0.3568, 0.1276]","[0.306, 0.237, 0.2914]","[0.0945, 0.1726, 0.2643]","[0.1664, 0.287, 0.2772]",40.10006666666666,38.51113333333333,37.91403333333333,40.34116666666666,0.166722265625,0.06711761067708336,0.22528909505208336,0.26967648111979164
1720617418.337,"[0.3107, 0.3138, 0.1799]","[0.2301, 0.2692, 0.0938]","[0.0493, 0.2729, 0.1694]","[0.1424, 0.3355, 0.2426]",34.44113333333333,34.72493333333333,36.49086666666667,35.07486666666667,0.20750357259114585,-0.08614733072916665,0.2223427408854167,0.22643170572916668
1720617418.337,"[0.3471, 0.2723, 0.259]","[0.2186, 0.217, 0.1495]","[0.2593, 0.1995, 0.1891]","[0.3635, 0.2925, 0.2806]",37.85403333333333,36.0667,37.4817,38.6719,0.1516239013671876,-0.23386746419270832,0.26219542643229166,0.2622063557942708
1720617418.353,"[0.3259, 0.2874, 0.2588]","[0.0715, 0.2046, 0.1568]","[0.1744, 0.2227, 0.1778]","[0.3092, 0.3051, 0.253]",39.5691,38.15003333333333,38.39313333333333,40.32083333333333,0.19542713216145832,-0.2890791748046875,0.24837759602864584,0.22411279296875
1720617418.353,"[0.2763, 0.2557, 0.2129]","[0.1244, 0.1664, 0.1518]","[0.1482, 0.1939, 0.1969]","[0.3164, 0.2863, 0.2506]",37.6414,37.97913333333333,37.37486666666667,36.94456666666667,0.13483566894531251,-0.2728611572265625,0.22052494303385414,0.22330546061197917
1720617418.375,"[0.2222, 0.1843, 0.1744]","[0.1056, 0.1172, 0.1118]","[0.1028, 0.1391, 0.1562]","[0.2411, 0.2132, 0.2258]",38.1307,36.25183333333333,35.1532,39.803066666666666,0.11975068359375,-0.22959598795572914,0.1680907470703125,0.17486575520833333
1720617418.375,"[0.1866, 0.1731, 0.1107]","[0.1026, 0.1027, 0.068]","[0.0964, 0.11, 0.1009]","[0.2018, 0.1924, 0.1429]",42.08676666666667,40.50296666666667,36.69943333333333,38.888533333333335,0.10706858723958333,-0.17544371744791668,0.13348387044270835,0.13967076009114582
1720617418.39,"[0.1888, 0.1186, 0.0905]","[0.0754, 0.0298, -0.0019]","[0.0708, 0.0651, 0.0654]","[0.1974, 0.1574, 0.1407]",44.07756666666666,40.611799999999995,36.07176666666667,40.3676,0.128492578125,-0.2605444580078125,0.1026701904296875,0.10325766601562499
1720617418.406,"[0.1315, 0.1387, 0.2594]","[0.0398, 0.0322, 0.0229]","[0.0786, 0.0822, 0.1144]","[0.1412, 0.1581, 0.2547]",41.89253333333333,34.94566666666667,35.99956666666667,39.142833333333336,0.16659832356770835,-0.305134521484375,0.13792278645833334,0.11192724609375
1720617418.406,"[0.121, 0.2101, 0.2354]","[0.0567, 0.1275, 0.1294]","[0.0674, 0.1312, 0.1395]","[0.128, 0.2145, 0.2458]",37.50203333333334,36.80826666666666,39.38903333333332,39.625033333333334,0.15042905273437499,-0.18304227701822917,0.1551688720703125,0.15547493489583333
1720617418.422,"[0.1238, 0.164, 0.1961]","[0.0365, 0.0882, 0.0744]","[0.0674, 0.0978, 0.0841]","[0.1161, 0.173, 0.2004]",40.6911,38.82953333333333,38.513200000000005,40.90983333333333,0.15439264322916668,-0.1934542236328125,0.1256452880859375,0.11874910481770835
1720617418.437,"[0.1428, 0.1801, 0.1691]","[0.0864, 0.0835, 0.0586]","[0.0395, 0.1, 0.0871]","[0.1134, 0.1866, 0.1877]",40.351400000000005,35.68216666666666,35.420700000000004,41.296366666666664,0.17501657714843752,-0.17300292968749997,0.12305530598958332,0.12352439778645834
1720617418.437,"[0.1406, 0.1925, 0.088]","[0.0376, 0.086, -0.0395]","[0.0263, 0.1065, -0.0301]","[0.1482, 0.2101, 0.0969]",39.95666666666667,39.19473333333333,36.35353333333333,40.1642,0.20947092285156255,-0.24730668131510417,0.08938701985677083,0.09310094401041669
1720617418.453,"[0.106, 0.1181, 0.1106]","[-0.0317, -0.0866, -0.1296]","[-0.067, -0.0903, -0.0232]","[0.111, 0.1025, 0.1261]",38.89263333333333,36.469500000000004,37.36676666666667,42.37773333333334,0.3387551350911458,-0.3915571370442708,0.02526826985677083,0.016168131510416666
1720617418.475,"[0.0912, 0.0748, 0.0234]","[-0.0356, -0.1157, -0.15]","[-0.0755, -0.1406, -0.1133]","[0.0578, 0.0467, 0.0297]",38.14903333333333,39.099133333333334,41.24146666666667,39.5579,0.3419158040364583,-0.2910494791666667,-0.025390087890624996,-0.0283947265625
1720617418.491,"[0.0922, 0.125, -0.0362]","[-0.0036, -0.0195, -0.1636]","[-0.0364, -0.085, -0.1023]","[-0.0461, 0.0399, 0.0383]",41.73383333333334,39.420566666666666,38.68813333333333,40.92506666666666,0.26747701822916664,-0.14707749023437497,-0.008355729166666668,-0.026325789388020836
1720617418.491,"[0.1948, 0.1913, 0.0088]","[0.0502, 0.0214, -0.0502]","[-0.0291, -0.0481, -0.1101]","[0.1465, 0.0838, -0.0704]",36.97813333333333,35.751333333333335,38.0605,40.24556666666666,0.38591354166666664,-0.09503290201822916,0.03429530436197917,0.03164637044270833
1720617418.491,"[0.1351, 0.1373, 0.0638]","[0.0548, 0.0179, 0.142]","[-0.0308, -0.0943, -0.1263]","[-0.0106, 0.0379, -0.0422]",38.8957,36.305733333333336,40.00646666666666,40.457166666666666,0.3915927978515625,0.148363134765625,0.013140673828125003,0.03483603515625
1720617418.506,"[0.087, 0.0574, 0.1124]","[0.0386, -0.0774, -0.0349]","[-0.1185, -0.1915, -0.1328]","[-0.0625, -0.0389, -0.0118]",37.56513333333333,40.73486666666667,38.668866666666666,38.866166666666665,0.4647641438802083,0.022001057942708332,-0.033758203125,-0.031671874999999995
1720617418.506,"[0.0069, -0.0723, 0.0569]","[-0.0959, -0.1815, -0.0485]","[-0.2844, -0.2681, -0.2048]","[-0.1114, -0.1504, -0.0635]",38.6678,34.248866666666665,34.9864,37.7411,0.49694200846354164,-0.004783585611979165,-0.13369859212239585,-0.11158854166666667
1720617418.522,"[-0.1386, -0.0576, 0.0192]","[-0.1811, -0.1397, -0.0383]","[-0.3742, -0.2395, -0.1886]","[-0.2466, -0.1145, -0.0294]",38.5905,36.66993333333333,40.609766666666665,39.03403333333333,0.41500377604166666,0.017115218098958346,-0.17014817708333332,-0.12862352701822918
1720617418.537,"[-0.0639, -0.1333, -0.0286]","[-0.1734, -0.2517, -0.0598]","[-0.2741, -0.2355, -0.1827]","[-0.1698, -0.2093, -0.069]",36.911033333333336,40.0899,39.0391,38.746100000000006,0.3092164713541667,-0.027050699869791608,-0.15921783854166668,-0.16032141113281248
1720617418.546,"[-0.0601, -0.0223, -0.0245]","[-0.1075, -0.1229, -0.1693]","[-0.1333, -0.1374, -0.2107]","[-0.0553, -0.0237, -0.0449]",40.32083333333333,41.24450000000001,40.86913333333334,39.89256666666667,0.24682686360677084,-0.18457095540364585,-0.10221117350260416,-0.08988990071614583
1720617418.546,"[-0.1942, 0.0451, 0.0147]","[-0.0667, -0.0602, -0.1144]","[-0.0637, -0.1036, -0.0938]","[-0.0088, 0.0381, 0.0244]",42.35433333333334,41.06856666666667,43.3014,42.56083333333333,0.08219812825520832,-0.1958136393229167,-0.06840369466145833,-0.03221201985677083
1720617418.561,"[-0.0952, 0.1049, 0.162]","[0.0549, -0.1122, -0.0729]","[0.0736, -0.0621, -0.0457]","[-0.0035, 0.0984, 0.198]",42.884299999999996,41.0675,42.8365,43.366499999999995,0.1342933512369792,-0.2810145751953125,0.0231609130859375,0.028167830403645833
1720617418.575,"[0.1858, 0.1873, 0.1616]","[0.1013, 0.0643, 0.044]","[-0.0368, 0.0984, 0.0885]","[0.1846, 0.2407, 0.1966]",39.5111,37.303666666666665,38.694266666666664,38.429766666666666,0.25323028971354167,-0.27494919433593745,0.11694043782552083,0.14346642252604166
1720617418.575,"[0.0963, 0.1288, 0.0621]","[-0.0117, 0.0028, -0.0249]","[-0.0231, 0.0095, 0.037]","[0.1436, 0.1723, 0.1609]",39.7532,36.99646666666667,38.63016666666667,39.47653333333333,0.17227729492187502,-0.33922659505208336,0.052818066406249996,0.07647804361979166
1720617418.591,"[0.066, 0.0591, 0.0121]","[-0.02, -0.1476, -0.165]","[-0.0699, -0.1892, -0.1208]","[0.1036, 0.0214, 0.0152]",36.7686,36.09823333333333,35.51636666666666,38.21613333333334,0.34050922037760417,-0.31570159505208334,-0.043066682942708344,-0.03275264485677084
1720617418.606,"[0.1937, 0.1016, 0.0452]","[-0.0271, -0.1195, -0.1505]","[-0.097, -0.2108, -0.2275]","[0.1072, 0.0004, -0.0827]",36.8479,33.032199999999996,33.83176666666666,35.41363333333333,0.5796582356770833,-0.21809652506510416,-0.03571055501302083,-0.04623152669270833
1720617418.606,"[0.1531, 0.3059, 0.118]","[-0.1438, -0.0267, -0.0878]","[-0.1369, 0.0087, -0.2096]","[0.1491, 0.2451, -0.1057]",40.0238,39.1886,41.591366666666666,40.78470000000001,0.6044352945963541,-0.3670035319010417,0.038910009765625,0.00587047526041667
1720617418.653,"[0.2486, 0.2763, 0.1954]","[0.0186, -0.0117, -0.0766]","[0.0095, -0.0183, -0.1138]","[0.3292, 0.2521, 0.0741]",38.786833333333334,36.81033333333334,39.05436666666667,39.8285,0.555740087890625,-0.48450290527343753,0.10080777180989582,0.10147520345052082
1720617418.653,"[0.2586, 0.2125, 0.0885]","[0.0028, -0.0202, -0.0818]","[-0.1333, -0.1278, -0.1362]","[0.154, 0.1025, 0.0144]",37.8001,35.26513333333333,38.218199999999996,39.21816666666667,0.6333608561197916,-0.2503978678385417,0.02556642252604167,0.030267683919270833
1720617418.653,"[0.2342, 0.2033, 0.0756]","[0.0003, -0.0404, -0.1632]","[-0.1314, -0.1733, -0.2476]","[0.1201, 0.0757, -0.0133]",45.0999,43.68183333333334,42.02676666666667,42.98806666666667,0.7052395996093749,-0.26141216634114584,-0.009393090820312505,-0.0028014485677083367
1720617418.653,"[0.1083, 0.1724, 0.163]","[-0.0679, -0.0655, -0.0915]","[-0.3265, -0.1997, -0.2092]","[-0.0469, 0.0388, 0.0137]",42.019666666666666,38.3555,43.16203333333333,44.1752,0.7815506835937501,-0.15937352701822918,-0.053145662434895824,-0.0368999755859375
1720617418.653,"[0.0716, 0.1388, 0.1918]","[-0.115, -0.1048, -0.1274]","[-0.2353, -0.2392, -0.2338]","[-0.0101, 0.0089, 0.0129]",45.73163333333333,41.9047,42.9789,45.10393333333334,0.7352504882812502,-0.24387854817708335,-0.0554544921875,-0.056959920247395844
1720617418.675,"[0.1302, 0.1361, 0.1632]","[-0.0533, -0.1071, -0.1187]","[-0.2143, -0.2597, -0.271]","[-0.0151, -0.0177, -0.015]",41.8467,40.51103333333334,39.614866666666664,43.41226666666666,0.7784984537760417,-0.15987445475260417,-0.057231648763020816,-0.055432120768229155
1720617418.675,"[0.1373, 0.1427, 0.1589]","[-0.0353, -0.1402, -0.1266]","[-0.208, -0.2951, -0.2951]","[0.0252, -0.0107, -0.0306]",40.86403333333334,40.265899999999995,40.90883333333334,38.206966666666666,0.8197200764973959,-0.19641488444010413,-0.06492762858072916,-0.05388812662760415
1720617418.691,"[0.2008, 0.2928, 0.2106]","[-0.1146, -0.0026, -0.1289]","[-0.2181, -0.2558, -0.3048]","[0.0586, 0.0414, 0.0078]",40.14386666666667,37.7116,37.47153333333333,40.42463333333333,0.9826932535807291,-0.24277867838541667,-0.016506608072916668,-0.0227292236328125
1720617418.706,"[0.0913, 0.1393, 0.1599]","[-0.1108, -0.1103, -0.0723]","[-0.2761, -0.3646, -0.3492]","[-0.057, -0.1014, -0.0719]",40.55786666666667,40.25573333333333,39.21103333333333,42.223099999999995,0.9160964518229168,-0.04984781087239582,-0.10661888834635418,-0.08917037760416667
1720617418.706,"[0.0964, 0.0601, 0.2152]","[-0.2348, -0.212, -0.181]","[-0.346, -0.373, -0.2303]","[-0.0578, -0.1108, 0.0148]",39.799033333333334,38.5864,37.70446666666667,38.8265,0.8742901611328125,-0.32122458496093753,-0.10271836751302083,-0.13362439778645832
1720617418.722,"[0.1497, 0.1466, 0.1984]","[-0.1281, -0.1547, -0.0643]","[-0.3217, -0.2563, -0.2456]","[-0.1694, -0.0421, 0.0862]",39.031933333333335,38.6261,38.9913,38.01473333333333,0.8740739664713542,-0.15444003092447917,-0.05989551595052083,-0.08038197428385416
1720617418.722,"[0.2997, 0.1417, 0.1873]","[0.0209, -0.0716, -0.0299]","[0.0417, -0.1969, -0.1955]","[0.1024, 0.0234, 0.0152]",43.0308,38.619,39.25073333333333,41.8742,0.6492725992838542,-0.1523329345703125,0.0454294677734375,0.011118245442708334
1720617418.738,"[0.3435, 0.3616, 0.2581]","[0.221, 0.196, 0.0462]","[0.0737, 0.0519, -0.1261]","[0.1855, 0.2202, 0.0583]",39.8519,38.47453333333333,39.690133333333335,40.10926666666666,0.6403904703776042,-0.0062541015624999865,0.16334627278645833,0.16037015787760414
1720617418.753,"[0.2304, 0.0851, 0.29]","[0.1041, -0.0666, 0.083]","[-0.2496, -0.2467, -0.0928]","[-0.0142, -0.0156, 0.149]",38.858,39.307633333333335,38.524366666666666,36.45423333333333,0.7933065836588541,-0.006189200846354155,-0.00014169108072915881,0.042151416015625
1720617418.753,"[0.0365, 0.0317, 0.022]","[-0.191, -0.162, -0.0425]","[-0.2385, -0.2272, -0.1383]","[0.026, -0.0101, 0.0608]",40.535466666666665,37.154133333333334,38.937400000000004,39.8641,0.4579856852213542,-0.31633868815104166,-0.09017879231770833,-0.054389078776041655
1720617418.775,"[-0.0571, 0.0041, -0.0323]","[-0.2987, -0.1992, -0.3064]","[0.3935, -0.2991, -0.3072]","[-0.1453, -0.1037, -0.0935]",40.63923333333334,39.59353333333333,41.33606666666667,41.312666666666665,0.08199987792968748,-0.3061264241536458,-0.051637312825520816,-0.19738617350260415
1720617418.791,"[-0.0072, -0.1108, -0.2226]","[-0.2229, -0.3197, -0.2708]","[-0.3986, 0.3575, 0.3332]","[-0.0107, -0.3094, -0.3297]",41.2862,40.37883333333333,40.186566666666664,42.178333333333335,-0.4208752522786458,-0.10445301106770832,-0.0067793294270833415,-0.2524272054036458
1720617418.791,"[0.024, -0.0396, -0.065]","[-0.1949, -0.1879, -0.2113]","[-0.2939, -0.2638, -0.3072]","[-0.1141, -0.1293, -0.1381]",39.3758,35.50823333333333,37.879466666666666,37.03613333333333,0.5192231770833333,-0.1451803873697917,-0.16472382812499997,-0.1674243896484375
1720617418.807,"[0.0071, -0.0006, -0.0439]","[-0.2151, -0.1521, -0.1439]","[-0.3138, -0.2697, -0.2586]","[-0.0711, -0.0904, -0.1182]",39.6993,36.875400000000006,42.271966666666664,42.48760000000001,0.532662646484375,-0.15773579101562504,-0.15341191406250002,-0.13558679199218748
1720617418.807,"[-0.0506, 0.0292, 0.0129]","[-0.213, -0.1924, -0.1039]","[-0.1902, -0.211, -0.2592]","[-0.0317, -0.0298, -0.1125]",39.8234,36.38203333333333,35.78693333333333,37.75636666666667,0.4306813313802083,-0.22555144042968747,-0.11677578938802084,-0.11718715006510416
1720617418.822,"[0.0633, 0.0772, 0.0529]","[-0.17, -0.1255, -0.0906]","[-0.1981, -0.1952, -0.2116]","[0.0263, -0.004, -0.0486]",38.304633333333335,37.205,37.01476666666667,35.513333333333335,0.5278634765625001,-0.24262742513020832,-0.07282522786458333,-0.07043080240885417
1720617418.822,"[0.015, 0.0464, -0.0089]","[-0.2133, -0.1348, -0.19]","[-0.2591, -0.1955, -0.2694]","[-0.0119, 0.0079, -0.0444]",40.693133333333336,40.02073333333333,39.463300000000004,39.57416666666666,0.512496337890625,-0.3283905192057292,-0.11753267415364584,-0.1004268798828125
1720617418.838,"[0.0415, 0.0808, 0.0608]","[-0.1485, -0.145, -0.1871]","[-0.2033, -0.1625, -0.1735]","[0.0501, 0.0636, 0.0369]",41.09396666666667,38.282266666666665,34.113566666666664,38.14696666666667,0.47587375488281247,-0.42165747884114585,-0.06311639811197918,-0.056297070312499996
1720617418.854,"[0.043, 0.0761, 0.0858]","[-0.1743, -0.1476, -0.1427]","[-0.1629, -0.1626, -0.1667]","[0.0688, 0.0547, 0.0443]",38.7329,36.32203333333333,38.11443333333333,38.0544,0.4591001627604166,-0.42230456542968753,-0.05119178873697916,-0.050598543294270826
1720617418.854,"[0.0698, 0.0574, 0.1181]","[-0.1176, -0.2085, -0.1137]","[-0.1621, -0.1991, -0.1484]","[0.0583, 0.04, 0.0503]",40.59146666666667,40.892500000000005,38.72986666666667,41.75516666666666,0.49775782877604174,-0.39354951985677084,-0.04737557779947917,-0.049591886393229166
1720617418.876,"[0.1214, 0.0561, 0.0444]","[-0.0977, -0.1933, -0.1558]","[-0.102, -0.21, -0.1897]","[0.0678, 0.0312, 0.0207]",42.018633333333334,40.889466666666664,41.42556666666667,41.07973333333333,0.47709845377604165,-0.37888184407552083,-0.04996636555989583,-0.055796809895833334
1720617418.876,"[0.1978, 0.1009, 0.0516]","[-0.0489, -0.1416, -0.1585]","[-0.1262, -0.1626, -0.1947]","[0.1084, 0.051, 0.0096]",40.67283333333333,38.856,40.0177,40.93626666666666,0.5506283284505208,-0.3474651611328125,-0.025001261393229165,-0.030385400390625
1720617418.891,"[0.1613, 0.1408, 0.234]","[-0.0423, -0.0907, -0.0427]","[-0.1471, -0.1031, -0.0931]","[0.0728, 0.081, 0.0872]",38.1714,38.6027,36.91406666666666,39.1561,0.5816581787109375,-0.2807582275390625,0.031009659830729175,0.011888785807291668
1720617418.907,"[0.3686, 0.3561, 0.2928]","[0.0604, 0.1181, 0.0298]","[0.0312, 0.0327, -0.0749]","[0.1842, 0.2669, 0.1734]",39.427699999999994,35.3485,35.39223333333333,36.610933333333335,0.6810194091796875,-0.2813403889973958,0.17072603352864588,0.1441618896484375
1720617418.907,"[0.1585, 0.2816, 0.2605]","[0.0189, 0.0304, 0.0065]","[-0.1495, -0.1286, -0.0939]","[0.0317, 0.1134, 0.1399]",41.4032,39.802033333333334,35.676066666666664,38.64443333333333,0.7110960123697917,-0.15791072591145833,0.053909423828125004,0.059471533203125
1720617418.923,"[0.1508, 0.1963, 0.1901]","[-0.0124, -0.0055, -0.0038]","[-0.1626, -0.1054, -0.0757]","[-0.0277, 0.0943, 0.0816]",36.3332,38.3087,37.4227,37.45933333333334,0.5840984456380208,-0.11755935872395833,0.031126448567708336,0.022428556315104167
1720617418.923,"[0.1078, 0.0617, 0.001]","[-0.0529, -0.1696, -0.1574]","[-0.2238, -0.1751, -0.0571]","[-0.0266, 0.0552, 0.0893]",41.9403,38.32906666666667,39.8651,44.096900000000005,0.4130026448567708,-0.3328777099609375,-0.050706665039062494,-0.044657674153645834
1720617418.954,"[0.1858, 0.1464, 0.1549]","[-0.0512, -0.1188, -0.1217]","[-0.1983, -0.1501, -0.0448]","[0.0644, 0.0964, 0.1101]",39.839666666666666,38.53046666666666,38.48063333333334,39.50906666666666,0.5813522054036458,-0.37724253743489583,0.013980818684895832,-0.0029370198567708326
1720617418.954,"[0.2022, 0.3195, 0.2399]","[-0.0154, -0.0118, -0.001]","[-0.1466, -0.1908, -0.1588]","[0.0811, 0.1362, 0.1174]",41.43879999999999,37.43186666666667,40.521233333333335,39.41446666666667,0.8332674886067708,-0.247416064453125,0.04256923828125,0.05370069986979167
1720617418.954,"[0.3086, 0.313, 0.3006]","[0.0355, 0.0391, -0.1115]","[-0.2157, -0.0884, -0.2006]","[0.0906, 0.1753, 0.1882]",41.1672,38.67593333333334,38.00556666666666,37.69636666666667,0.9448818522135416,-0.33313191731770836,0.06833502604166665,0.07288715006510416
1720617418.976,"[0.304, 0.3376, 0.2917]","[0.1121, 0.0293, -0.0002]","[-0.03, -0.0531, -0.0897]","[0.1925, 0.2098, 0.2024]",42.7806,39.914966666666665,41.053266666666666,43.86193333333333,0.7321422770182293,-0.3130675048828125,0.1281821044921875,0.1292545003255208
1720617418.976,"[-0.3857, -0.4004, 0.2968]","[0.0847, 0.1915, 0.0843]","[-0.113, -0.0048, -0.0992]","[0.2074, 0.2291, 0.0764]",40.210966666666664,40.13266666666667,39.29746666666667,40.1367,-0.1823432535807292,-0.09914611816406249,-0.12092061360677081,0.15020049641927083
